age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
801,26.0,10.0,44.0,Fem,True,6.0,Brazil,116.0
1487,22.0,3.0,44.0,Fem,False,9.0,Bangladesh,42.0
8441,29.0,6.0,28.0,Fem,False,6.0,Venezuela,130.0
227,23.0,7.0,44.0,Fem,False,3.0,India,49.0
7890,45.0,3.0,44.0,Fem,False,6.0,Uzbekistan,113.0
1128,36.0,2.0,42.0,Fem,False,2.0,Pakistan,40.0
5070,50.0,5.0,15.5,Fem,True,8.0,Colombia,149.0
9166,36.0,6.0,22.0,Fem,False,3.0,Yemen,18.0
2208,35.0,7.0,44.0,Fem,False,4.0,Philippines,55.0
7993,25.0,8.0,44.0,Fem,False,0.0,Uzbekistan,26.0
9842,29.0,3.0,42.0,Fem,True,4.0,Taiwan,276.0
6559,36.0,6.0,44.0,Masc,False,5.0,Poland,206.0
9921,47.0,5.0,15.5,Fem,True,4.0,Taiwan,316.0
3153,37.0,3.0,10.0,Fem,False,4.0,Germany,127.0
4441,36.0,5.0,44.0,Fem,False,2.0,Burma,52.0
7505,29.0,6.0,22.0,Fem,False,6.0,Morocco,55.0
8957,50.0,9.0,28.0,Masc,False,1.0,Afghanistan,80.0
6215,47.0,7.0,42.0,Fem,True,3.0,Algeria,62.0
9598,41.0,5.0,57.0,Fem,False,2.0,Mozambique,112.0
2144,29.0,7.0,44.0,Fem,True,5.0,Mexico,70.0
7411,42.0,5.0,22.0,Fem,False,4.0,Morocco,92.0
8929,38.0,5.0,22.0,Fem,True,6.0,Afghanistan,97.0
2374,43.0,6.0,22.0,Fem,False,1.0,Philippines,39.0
2577,37.0,10.0,57.0,Masc,True,2.0,Vietnam,46.0
1632,23.0,2.0,22.0,Fem,False,6.0,Russia,146.0
4832,25.0,6.0,22.0,Fem,True,2.0,South Korea,99.0
2298,22.0,3.0,15.5,Fem,False,5.0,Philippines,63.0
5033,27.0,3.0,44.0,Masc,False,6.0,Colombia,110.0
156,19.0,8.0,28.0,Masc,False,4.0,China,130.0
8046,42.0,3.0,28.0,Fem,False,10.0,Malaysia,303.0
6706,49.0,10.0,44.0,Masc,False,3.0,Sudan,36.0
3349,32.0,7.0,22.0,Fem,False,6.0,Iran,124.0
2879,49.0,6.0,28.0,Fem,False,3.0,Egypt,77.0
3413,35.0,5.0,44.0,Fem,True,4.0,Turkey,64.0
7768,35.0,6.0,28.0,Masc,False,1.0,Peru,39.0
4189,46.0,4.0,57.0,Fem,False,7.0,United Kingdom,185.0
9610,43.0,6.0,22.0,Masc,False,5.0,Australia,201.0
9734,37.0,2.0,44.0,Masc,False,3.0,Australia,120.0
7251,33.0,5.0,28.0,Fem,False,7.0,Iraq,139.0
7613,30.0,3.0,15.5,Fem,False,6.0,Peru,93.0
6919,50.0,7.0,28.0,Fem,True,3.0,Uganda,61.0
9681,32.0,5.0,22.0,Fem,True,3.0,Australia,122.0
9671,41.0,5.0,57.0,Fem,False,4.0,Australia,158.0
4794,41.0,7.0,28.0,Fem,True,4.0,South Africa,216.0
5654,33.0,7.0,44.0,Fem,True,6.0,Tanzania,221.0
2495,19.0,7.0,44.0,Masc,False,9.0,Vietnam,85.0
7304,36.0,7.0,15.5,Fem,False,2.0,Iraq,34.0
2372,22.0,6.0,22.0,Fem,False,1.0,Philippines,39.0
4091,43.0,4.0,28.0,Masc,False,1.0,United Kingdom,170.0
9471,38.0,9.0,28.0,Masc,False,3.0,Mozambique,34.0
3461,36.0,10.0,22.0,Fem,False,2.0,Turkey,17.0
7006,29.0,3.0,44.0,Fem,False,2.0,Canada,107.0
5391,37.0,7.0,28.0,Masc,False,4.0,Spain,97.0
7172,21.0,6.0,28.0,Fem,True,5.0,Canada,198.0
5696,28.0,7.0,22.0,Fem,False,6.0,Tanzania,94.0
5664,23.0,5.0,42.0,Fem,True,6.0,Tanzania,65.0
4503,40.0,3.0,44.0,Fem,False,8.0,Burma,102.0
2550,39.0,9.0,22.0,Fem,False,5.0,Vietnam,115.0
4715,30.0,4.0,42.0,Fem,False,2.0,South Africa,67.0
847,22.0,6.0,22.0,Fem,False,4.0,Brazil,109.0
3344,43.0,8.0,57.0,Fem,False,0.0,Iran,59.0
938,40.0,5.0,42.0,Fem,False,5.0,Brazil,162.0
4825,31.0,3.0,28.0,Fem,False,4.0,South Korea,97.0
9693,23.0,3.0,42.0,Fem,True,6.0,Australia,293.0
8863,27.0,9.0,22.0,Masc,False,0.0,Afghanistan,231.0
8610,43.0,5.0,44.0,Fem,False,5.0,Nepal,174.0
5354,27.0,6.0,15.5,Fem,True,3.0,Spain,116.0
5477,49.0,6.0,57.0,Fem,True,5.0,Ukraine,178.0
9723,24.0,5.0,10.0,Fem,False,1.0,Australia,81.0
756,38.0,5.0,22.0,Fem,False,6.0,Indonesia,77.0
4750,31.0,4.0,57.0,Masc,False,6.0,South Africa,244.0
2644,28.0,6.0,15.5,Fem,True,6.0,Ethiopia,301.0
4162,32.0,5.0,22.0,Fem,False,5.0,United Kingdom,109.0
8648,38.0,7.0,28.0,Fem,False,1.0,Nepal,57.0
3165,36.0,10.0,22.0,Masc,False,5.0,Germany,255.0
6497,22.0,8.0,44.0,Masc,False,2.0,Poland,81.0
5987,44.0,5.0,28.0,Fem,False,5.0,Kenya,243.0
3873,43.0,5.0,15.5,Fem,False,1.0,France,76.0
7751,31.0,3.0,57.0,Fem,True,5.0,Peru,147.0
6523,35.0,8.0,42.0,Fem,True,6.0,Poland,207.0
3418,33.0,3.0,10.0,Fem,False,7.0,Turkey,77.0
9904,42.0,8.0,44.0,Fem,True,1.0,Taiwan,86.0
2061,33.0,5.0,22.0,Masc,False,3.0,Mexico,57.0
549,24.0,5.0,10.0,Fem,False,2.0,United States,107.0
4453,35.0,9.0,15.5,Masc,False,4.0,Burma,65.0
2812,43.0,7.0,28.0,Fem,False,2.0,Egypt,97.0
8777,31.0,6.0,10.0,Masc,False,1.0,Nepal,30.0
8995,45.0,3.0,15.5,Fem,False,4.0,Afghanistan,238.0
2549,33.0,6.0,15.5,Fem,False,6.0,Vietnam,56.0
6069,35.0,6.0,28.0,Fem,False,4.0,Argentina,114.0
3169,44.0,10.0,22.0,Fem,False,10.0,Germany,242.0
7054,46.0,5.0,44.0,Fem,False,5.0,Canada,97.0
4828,34.0,4.0,15.5,Masc,True,5.0,South Korea,204.0
9570,52.0,4.0,15.5,Masc,True,6.0,Mozambique,158.0
1259,19.0,4.0,28.0,Fem,False,10.0,Nigeria,297.0
8712,21.0,6.0,57.0,Fem,True,5.0,Nepal,97.0
3661,40.0,7.0,44.0,Masc,False,0.0,Thailand,67.0
7922,34.0,6.0,22.0,Fem,False,3.0,Uzbekistan,35.0
1024,28.0,6.0,22.0,Masc,False,3.0,Pakistan,20.0
4965,40.0,5.0,44.0,Fem,False,2.0,South Korea,71.0
752,34.0,3.0,15.5,Fem,False,4.0,Indonesia,87.0
3942,36.0,6.0,44.0,Masc,True,1.0,France,133.0
3710,36.0,5.0,57.0,Fem,False,3.0,Thailand,50.0
9960,34.0,8.0,42.0,Masc,True,3.0,Taiwan,152.0
1951,33.0,4.0,22.0,Masc,False,6.0,Japan,171.0
6314,30.0,3.0,22.0,Fem,False,4.0,Algeria,122.0
351,40.0,9.0,22.0,Fem,False,1.0,India,21.0
1511,19.0,5.0,22.0,Fem,False,2.0,Bangladesh,18.0
4829,41.0,7.0,15.5,Masc,False,5.0,South Korea,200.0
9616,37.0,6.0,28.0,Fem,False,3.0,Australia,142.0
3746,46.0,8.0,57.0,Masc,False,4.0,Thailand,187.0
5799,37.0,7.0,57.0,Masc,False,1.0,Tanzania,36.0
701,37.0,5.0,22.0,Fem,False,8.0,Indonesia,62.0
3693,51.0,6.0,44.0,Fem,False,3.0,Thailand,38.0
4614,36.0,6.0,28.0,Fem,False,6.0,South Africa,92.0
7213,37.0,5.0,28.0,Masc,False,6.0,Iraq,277.0
561,37.0,5.0,22.0,Fem,True,0.0,United States,73.0
2318,45.0,6.0,28.0,Fem,True,7.0,Philippines,75.0
3098,36.0,5.0,44.0,Fem,False,6.0,Germany,209.0
4838,43.0,4.0,15.5,Fem,False,9.0,South Korea,164.0
3150,32.0,9.0,44.0,Fem,True,10.0,Germany,97.0
5608,47.0,5.0,22.0,Masc,False,6.0,Tanzania,78.0
4299,33.0,6.0,42.0,Masc,False,2.0,Italy,62.0
4618,52.0,6.0,57.0,Fem,False,8.0,South Africa,183.0
4074,41.0,7.0,15.5,Fem,False,2.0,United Kingdom,62.0
3994,28.0,3.0,28.0,Fem,False,4.0,France,307.0
6373,19.0,6.0,15.5,Fem,False,9.0,Algeria,21.0
6167,47.0,4.0,22.0,Masc,False,10.0,Argentina,123.0
1047,39.0,8.0,10.0,Masc,False,4.0,Pakistan,51.0
2939,35.0,6.0,28.0,Fem,False,4.0,Egypt,130.0
1808,43.0,3.0,44.0,Fem,False,4.0,Japan,127.0
3166,21.0,9.0,22.0,Fem,True,5.0,Germany,253.0
414,37.0,7.0,44.0,Fem,False,3.0,United States,68.0
1340,21.0,8.0,28.0,Fem,False,8.0,Nigeria,92.0
9371,49.0,3.0,22.0,Masc,False,10.0,Ghana,50.0
7740,18.0,8.0,57.0,Fem,False,6.0,Peru,200.0
5060,45.0,6.0,28.0,Fem,False,4.0,Colombia,189.0
4633,37.0,5.0,28.0,Fem,False,4.0,South Africa,95.0
4609,20.0,10.0,15.5,Fem,False,5.0,South Africa,133.0
7366,45.0,7.0,28.0,Fem,False,5.0,Iraq,185.0
1469,35.0,6.0,42.0,Fem,False,5.0,Bangladesh,81.0
1710,18.0,3.0,10.0,Fem,False,3.0,Russia,40.0
6270,32.0,9.0,10.0,Fem,True,4.0,Algeria,87.0
8732,37.0,7.0,22.0,Fem,True,9.0,Nepal,125.0
2271,49.0,4.0,22.0,Fem,True,2.0,Philippines,30.0
1583,44.0,4.0,22.0,Masc,False,3.0,Bangladesh,48.0
1412,32.0,2.0,44.0,Fem,True,3.0,Bangladesh,50.0
4111,24.0,7.0,22.0,Fem,False,5.0,United Kingdom,103.0
7652,36.0,5.0,22.0,Masc,True,5.0,Peru,100.0
6693,37.0,5.0,15.5,Fem,False,4.0,Sudan,47.0
1722,37.0,4.0,10.0,Fem,False,3.0,Russia,45.0
2024,27.0,7.0,44.0,Fem,True,5.0,Mexico,214.0
2212,23.0,6.0,42.0,Masc,False,1.0,Philippines,54.0
1507,37.0,6.0,22.0,Fem,False,8.0,Bangladesh,80.0
2622,47.0,5.0,42.0,Fem,False,1.0,Ethiopia,114.0
5290,41.0,4.0,28.0,Masc,False,3.0,Spain,152.0
9128,22.0,5.0,28.0,Fem,False,3.0,Yemen,56.0
1321,22.0,3.0,28.0,Fem,False,1.0,Nigeria,13.0
842,54.0,2.0,44.0,Masc,True,3.0,Brazil,36.0
1146,38.0,9.0,44.0,Fem,False,2.0,Pakistan,17.0
3624,40.0,10.0,28.0,Fem,False,2.0,Thailand,134.0
4280,24.0,3.0,28.0,Fem,False,1.0,Italy,62.0
9010,33.0,6.0,10.0,Fem,True,6.0,Yemen,50.0
8986,41.0,4.0,15.5,Fem,False,4.0,Afghanistan,265.0
4681,33.0,5.0,42.0,Masc,False,2.0,South Africa,57.0
463,48.0,6.0,44.0,Masc,False,0.0,United States,115.0
1754,47.0,5.0,22.0,Masc,False,0.0,Russia,61.0
3936,36.0,4.0,28.0,Fem,False,5.0,France,183.0
7933,52.0,5.0,44.0,Fem,True,10.0,Uzbekistan,83.0
9460,39.0,5.0,28.0,Fem,False,0.0,Mozambique,176.0
4401,41.0,5.0,57.0,Masc,False,2.0,Burma,94.0
4700,42.0,9.0,28.0,Fem,False,0.0,South Africa,111.0
8991,39.0,6.0,15.5,Fem,True,0.0,Afghanistan,122.0
378,39.0,3.0,22.0,Fem,False,5.0,India,58.0
3106,39.0,6.0,22.0,Fem,True,1.0,Germany,59.0
8215,36.0,5.0,28.0,Fem,False,5.0,Saudi Arabia,231.0
1335,36.0,6.0,44.0,Fem,False,7.0,Nigeria,91.0
1223,27.0,6.0,15.5,Masc,False,4.0,Nigeria,57.0
3848,25.0,7.0,44.0,Masc,False,7.0,France,259.0
2716,32.0,5.0,22.0,Masc,False,3.0,Ethiopia,11.0
6837,38.0,3.0,44.0,Fem,False,3.0,Uganda,77.0
2952,28.0,7.0,22.0,Masc,False,5.0,Egypt,49.0
1350,24.0,6.0,57.0,Fem,True,2.0,Nigeria,37.0
1082,22.0,7.0,44.0,Masc,True,5.0,Pakistan,85.0
6453,27.0,7.0,22.0,Fem,True,6.0,Poland,160.0
1811,35.0,5.0,10.0,Fem,False,5.0,Japan,162.0
4121,50.0,8.0,22.0,Masc,True,7.0,United Kingdom,219.0
1351,39.0,6.0,28.0,Fem,False,3.0,Nigeria,58.0
7817,46.0,5.0,28.0,Fem,True,5.0,Uzbekistan,60.0
8796,26.0,5.0,22.0,Fem,True,6.0,Nepal,161.0
1894,34.0,5.0,44.0,Fem,True,6.0,Japan,213.0
6639,36.0,6.0,15.5,Fem,True,3.0,Sudan,13.0
565,32.0,9.0,57.0,Fem,False,5.0,United States,97.0
3903,43.0,5.0,22.0,Fem,True,3.0,France,71.0
7100,20.0,5.0,28.0,Masc,False,4.0,Canada,286.0
3673,46.0,5.0,28.0,Masc,False,2.0,Thailand,146.0
4366,34.0,3.0,28.0,Masc,False,3.0,Italy,141.0
7545,38.0,6.0,15.5,Fem,False,6.0,Morocco,86.0
1212,58.0,3.0,15.5,Fem,False,8.0,Nigeria,58.0
1189,32.0,7.0,22.0,Fem,False,9.0,Pakistan,61.0
3955,36.0,6.0,44.0,Fem,False,9.0,France,158.0
898,21.0,5.0,28.0,Fem,False,5.0,Brazil,244.0
4786,32.0,6.0,28.0,Fem,True,4.0,South Africa,153.0
8092,35.0,2.0,28.0,Fem,True,3.0,Malaysia,62.0
4602,27.0,3.0,44.0,Masc,False,5.0,South Africa,125.0
8896,22.0,5.0,15.5,Fem,False,1.0,Afghanistan,86.0
3454,51.0,5.0,42.0,Fem,False,2.0,Turkey,81.0
3609,50.0,5.0,15.5,Fem,True,5.0,Thailand,160.0
8157,40.0,10.0,28.0,Fem,False,4.0,Malaysia,134.0
8765,31.0,7.0,22.0,Fem,False,5.0,Nepal,115.0
9677,34.0,9.0,15.5,Fem,False,0.0,Australia,74.0
7572,45.0,5.0,28.0,Masc,False,2.0,Morocco,39.0
3909,49.0,4.0,28.0,Fem,True,4.0,France,290.0
4028,37.0,7.0,44.0,Masc,False,2.0,United Kingdom,119.0
3931,43.0,10.0,44.0,Fem,False,5.0,France,236.0
2332,42.0,6.0,42.0,Masc,False,1.0,Philippines,60.0
7302,34.0,8.0,28.0,Fem,True,6.0,Iraq,161.0
2262,43.0,6.0,44.0,Masc,False,6.0,Philippines,52.0
9260,18.0,4.0,15.5,Masc,False,5.0,Ghana,50.0
5781,33.0,3.0,44.0,Masc,True,6.0,Tanzania,78.0
2595,31.0,3.0,28.0,Fem,True,4.0,Vietnam,100.0
7200,33.0,4.0,28.0,Fem,False,5.0,Iraq,262.0
3593,32.0,9.0,44.0,Fem,False,4.0,Turkey,110.0
5216,34.0,5.0,44.0,Fem,False,3.0,Spain,76.0
1030,26.0,6.0,44.0,Masc,False,7.0,Pakistan,36.0
7433,46.0,5.0,28.0,Masc,False,4.0,Morocco,34.0
7877,23.0,6.0,28.0,Fem,False,7.0,Uzbekistan,88.0
8823,26.0,9.0,15.5,Masc,False,0.0,Afghanistan,132.0
8236,40.0,6.0,44.0,Fem,False,9.0,Saudi Arabia,235.0
5733,38.0,4.0,22.0,Masc,False,9.0,Tanzania,105.0
5378,38.0,7.0,22.0,Fem,True,3.0,Spain,62.0
7762,33.0,6.0,22.0,Fem,True,2.0,Peru,20.0
1755,58.0,8.0,22.0,Masc,False,3.0,Russia,66.0
7355,32.0,9.0,44.0,Fem,False,4.0,Iraq,157.0
4161,41.0,8.0,44.0,Fem,True,7.0,United Kingdom,278.0
231,37.0,9.0,22.0,Fem,False,1.0,India,45.0
8104,48.0,7.0,44.0,Masc,True,4.0,Malaysia,145.0
110,38.0,3.0,15.5,Masc,False,6.0,China,120.0
5457,32.0,6.0,28.0,Masc,False,5.0,Ukraine,305.0
6708,25.0,8.0,22.0,Fem,False,2.0,Sudan,41.0
2514,40.0,6.0,28.0,Fem,False,10.0,Vietnam,167.0
5961,29.0,6.0,15.5,Fem,False,1.0,Kenya,17.0
4279,35.0,5.0,44.0,Fem,False,1.0,Italy,97.0
4720,20.0,6.0,22.0,Masc,False,0.0,South Africa,43.0
2917,21.0,5.0,42.0,Masc,False,5.0,Egypt,82.0
9390,38.0,10.0,15.5,Fem,True,2.0,Ghana,28.0
2992,36.0,7.0,28.0,Fem,False,5.0,Egypt,170.0
2317,40.0,10.0,22.0,Masc,False,8.0,Philippines,59.0
4847,39.0,9.0,42.0,Fem,False,5.0,South Korea,138.0
4292,40.0,4.0,44.0,Masc,False,2.0,Italy,131.0
6991,27.0,6.0,22.0,Masc,True,5.0,Uganda,141.0
1515,32.0,5.0,15.5,Fem,False,4.0,Bangladesh,32.0
216,37.0,5.0,42.0,Fem,False,4.0,India,80.0
9213,30.0,5.0,44.0,Fem,False,4.0,Ghana,84.0
9061,29.0,6.0,10.0,Fem,True,3.0,Yemen,17.0
8417,31.0,6.0,44.0,Fem,False,5.0,Venezuela,78.0
2263,47.0,10.0,28.0,Masc,True,8.0,Philippines,80.0
5326,35.0,3.0,28.0,Fem,True,4.0,Spain,188.0
6840,27.0,6.0,10.0,Fem,True,5.0,Uganda,141.0
8498,21.0,7.0,57.0,Fem,False,4.0,Venezuela,151.0
6010,50.0,5.0,28.0,Fem,True,3.0,Argentina,154.0
893,45.0,6.0,44.0,Fem,False,10.0,Brazil,183.0
1490,25.0,6.0,57.0,Fem,False,3.0,Bangladesh,51.0
3003,52.0,6.0,42.0,Fem,False,9.0,Germany,97.0
1850,27.0,10.0,42.0,Masc,False,2.0,Japan,163.0
5199,34.0,4.0,44.0,Fem,False,7.0,Colombia,147.0
6380,48.0,2.0,44.0,Fem,True,4.0,Algeria,146.0
324,45.0,8.0,44.0,Fem,True,5.0,India,126.0
1215,32.0,6.0,44.0,Fem,False,7.0,Nigeria,23.0
2899,48.0,6.0,22.0,Masc,False,4.0,Egypt,70.0
2933,31.0,4.0,44.0,Fem,True,6.0,Egypt,112.0
3658,44.0,7.0,22.0,Fem,False,6.0,Thailand,52.0
8678,40.0,3.0,44.0,Fem,False,2.0,Nepal,66.0
6673,42.0,6.0,15.5,Fem,False,4.0,Sudan,48.0
7972,41.0,6.0,15.5,Fem,False,2.0,Uzbekistan,27.0
8586,39.0,5.0,10.0,Fem,True,6.0,Venezuela,79.0
6169,28.0,5.0,28.0,Fem,False,7.0,Argentina,312.0
9724,25.0,6.0,15.5,Fem,False,3.0,Australia,61.0
1129,35.0,6.0,22.0,Fem,False,2.0,Pakistan,21.0
8856,37.0,5.0,28.0,Masc,False,1.0,Afghanistan,149.0
2918,26.0,2.0,28.0,Masc,False,1.0,Egypt,25.0
3902,45.0,6.0,28.0,Fem,True,1.0,France,200.0
7947,45.0,4.0,44.0,Fem,True,6.0,Uzbekistan,104.0
9097,29.0,5.0,22.0,Masc,False,2.0,Yemen,27.0
3827,50.0,6.0,15.5,Fem,True,4.0,France,179.0
4923,31.0,4.0,44.0,Fem,False,4.0,South Korea,281.0
208,50.0,7.0,15.5,Fem,False,2.0,India,28.0
3254,44.0,6.0,28.0,Fem,True,3.0,Iran,38.0
2795,42.0,3.0,22.0,Masc,False,0.0,Ethiopia,97.0
5106,37.0,6.0,57.0,Fem,False,3.0,Colombia,52.0
9011,33.0,7.0,28.0,Fem,False,3.0,Yemen,31.0
798,26.0,5.0,10.0,Fem,False,4.0,Indonesia,30.0
9105,31.0,2.0,28.0,Fem,True,2.0,Yemen,68.0
734,30.0,6.0,15.5,Fem,False,5.0,Indonesia,28.0
2244,34.0,3.0,44.0,Masc,False,3.0,Philippines,57.0
178,26.0,5.0,42.0,Fem,True,6.0,China,163.0
5830,46.0,6.0,22.0,Fem,False,7.0,Kenya,72.0
7008,20.0,6.0,57.0,Masc,False,6.0,Canada,290.0
1174,40.0,7.0,44.0,Masc,True,5.0,Pakistan,98.0
6642,41.0,6.0,44.0,Fem,False,7.0,Sudan,116.0
5848,33.0,9.0,15.5,Fem,False,1.0,Kenya,31.0
1831,21.0,4.0,22.0,Masc,False,6.0,Japan,278.0
7995,46.0,5.0,57.0,Fem,True,2.0,Uzbekistan,43.0
9279,46.0,6.0,28.0,Masc,False,7.0,Ghana,124.0
7897,42.0,5.0,22.0,Masc,True,5.0,Uzbekistan,55.0
8597,29.0,6.0,44.0,Fem,True,5.0,Venezuela,173.0
8522,42.0,9.0,44.0,Fem,False,1.0,Venezuela,58.0
198,24.0,5.0,28.0,Masc,False,0.0,China,49.0
7928,60.0,10.0,44.0,Fem,True,3.0,Uzbekistan,33.0
7076,38.0,8.0,57.0,Fem,False,3.0,Canada,52.0
9284,48.0,5.0,44.0,Masc,False,5.0,Ghana,68.0
1097,38.0,5.0,44.0,Masc,True,2.0,Pakistan,29.0
548,31.0,7.0,44.0,Masc,True,3.0,United States,159.0
6908,33.0,6.0,28.0,Fem,False,2.0,Uganda,70.0
8229,32.0,3.0,42.0,Masc,False,7.0,Saudi Arabia,201.0
4706,46.0,6.0,44.0,Fem,True,4.0,South Africa,138.0
6912,38.0,2.0,22.0,Fem,False,3.0,Uganda,44.0
3369,23.0,6.0,15.5,Fem,False,8.0,Iran,55.0
7583,47.0,7.0,44.0,Masc,False,2.0,Morocco,67.0
2532,20.0,6.0,28.0,Masc,False,0.0,Vietnam,50.0
4055,26.0,6.0,42.0,Masc,True,4.0,United Kingdom,314.0
2314,40.0,4.0,22.0,Fem,False,3.0,Philippines,15.0
6653,29.0,5.0,22.0,Fem,False,4.0,Sudan,74.0
6885,36.0,6.0,44.0,Fem,False,2.0,Uganda,80.0
5937,37.0,4.0,15.5,Fem,False,1.0,Kenya,37.0
2815,45.0,5.0,22.0,Masc,True,4.0,Egypt,92.0
3437,32.0,6.0,22.0,Fem,False,4.0,Turkey,137.0
3880,48.0,6.0,44.0,Fem,False,4.0,France,140.0
4157,48.0,6.0,44.0,Masc,False,6.0,United Kingdom,202.0
66,29.0,5.0,44.0,Masc,True,4.0,China,234.0
7866,39.0,5.0,42.0,Masc,False,1.0,Uzbekistan,32.0
616,39.0,3.0,57.0,Fem,False,4.0,Indonesia,65.0
1118,42.0,5.0,22.0,Fem,False,4.0,Pakistan,58.0
3260,38.0,7.0,57.0,Fem,False,5.0,Iran,148.0
3401,37.0,2.0,22.0,Fem,False,9.0,Turkey,32.0
3692,20.0,5.0,57.0,Fem,True,6.0,Thailand,218.0
937,47.0,4.0,57.0,Fem,False,9.0,Brazil,116.0
6604,40.0,9.0,57.0,Fem,False,10.0,Sudan,135.0
2572,49.0,6.0,15.5,Masc,False,0.0,Vietnam,14.0
7536,35.0,4.0,44.0,Fem,True,5.0,Morocco,134.0
6324,52.0,2.0,42.0,Fem,True,3.0,Algeria,23.0
622,41.0,5.0,44.0,Fem,False,5.0,Indonesia,152.0
1681,46.0,5.0,44.0,Masc,False,5.0,Russia,215.0
2126,44.0,5.0,28.0,Fem,False,4.0,Mexico,134.0
787,38.0,5.0,44.0,Fem,False,4.0,Indonesia,73.0
3332,34.0,6.0,42.0,Fem,False,1.0,Iran,73.0
7236,41.0,5.0,28.0,Masc,False,5.0,Iraq,277.0
1092,36.0,7.0,44.0,Fem,False,1.0,Pakistan,34.0
9103,41.0,6.0,15.5,Masc,False,7.0,Yemen,30.0
5020,39.0,6.0,44.0,Fem,False,4.0,Colombia,14.0
9353,32.0,5.0,10.0,Fem,False,3.0,Ghana,20.0
5944,34.0,9.0,44.0,Fem,False,4.0,Kenya,133.0
3280,37.0,9.0,22.0,Fem,False,6.0,Iran,128.0
8186,19.0,6.0,44.0,Masc,True,5.0,Malaysia,138.0
2201,36.0,2.0,22.0,Masc,True,7.0,Philippines,87.0
1160,37.0,8.0,28.0,Fem,True,0.0,Pakistan,54.0
5581,35.0,10.0,57.0,Fem,False,4.0,Ukraine,146.0
3592,32.0,3.0,28.0,Fem,False,4.0,Turkey,194.0
3952,52.0,4.0,15.5,Fem,False,3.0,France,51.0
9691,45.0,5.0,15.5,Fem,False,5.0,Australia,200.0
6247,40.0,8.0,44.0,Masc,False,0.0,Algeria,51.0
4153,31.0,6.0,28.0,Fem,False,2.0,United Kingdom,74.0
478,48.0,4.0,28.0,Fem,False,3.0,United States,107.0
1352,40.0,6.0,42.0,Fem,False,4.0,Nigeria,86.0
4309,40.0,6.0,10.0,Fem,True,1.0,Italy,70.0
5698,42.0,6.0,44.0,Masc,False,9.0,Tanzania,162.0
2647,41.0,5.0,44.0,Fem,False,4.0,Ethiopia,296.0
8460,30.0,5.0,44.0,Masc,False,2.0,Venezuela,83.0
8198,35.0,4.0,22.0,Masc,False,2.0,Malaysia,25.0
7689,45.0,5.0,44.0,Masc,False,3.0,Peru,66.0
9257,36.0,5.0,28.0,Fem,False,5.0,Ghana,117.0
2589,19.0,6.0,44.0,Fem,False,6.0,Vietnam,100.0
1033,57.0,2.0,15.5,Fem,True,6.0,Pakistan,28.0
4686,39.0,5.0,42.0,Fem,False,9.0,South Africa,88.0
5011,38.0,2.0,22.0,Fem,False,4.0,Colombia,82.0
2598,32.0,2.0,44.0,Fem,False,5.0,Vietnam,68.0
5819,32.0,6.0,10.0,Fem,True,4.0,Kenya,55.0
4608,54.0,7.0,57.0,Masc,True,5.0,South Africa,310.0
8470,48.0,10.0,42.0,Masc,True,3.0,Venezuela,65.0
9040,35.0,5.0,28.0,Fem,False,5.0,Yemen,173.0
7450,26.0,4.0,15.5,Masc,False,4.0,Morocco,84.0
4671,51.0,7.0,22.0,Masc,False,5.0,South Africa,104.0
5583,38.0,5.0,57.0,Fem,False,2.0,Ukraine,26.0
3717,28.0,5.0,44.0,Fem,False,6.0,Thailand,153.0
9327,46.0,9.0,44.0,Fem,False,4.0,Ghana,81.0
3928,29.0,7.0,22.0,Fem,False,7.0,France,254.0
3617,45.0,5.0,22.0,Fem,False,9.0,Thailand,81.0
1425,38.0,7.0,22.0,Fem,False,7.0,Bangladesh,50.0
9378,29.0,6.0,28.0,Fem,False,9.0,Ghana,62.0
2919,34.0,6.0,22.0,Fem,False,3.0,Egypt,33.0
3819,21.0,5.0,44.0,Fem,False,5.0,France,199.0
1871,31.0,4.0,10.0,Fem,False,6.0,Japan,228.0
5487,28.0,5.0,44.0,Masc,False,3.0,Ukraine,46.0
480,44.0,5.0,15.5,Fem,False,10.0,United States,211.0
5972,38.0,4.0,44.0,Fem,True,0.0,Kenya,64.0
9600,60.0,5.0,22.0,Masc,False,4.0,Australia,161.0
2888,46.0,10.0,42.0,Masc,False,2.0,Egypt,61.0
6686,40.0,7.0,15.5,Fem,False,0.0,Sudan,19.0
6315,32.0,7.0,28.0,Masc,True,9.0,Algeria,121.0
527,42.0,5.0,42.0,Masc,False,1.0,United States,145.0
4129,38.0,4.0,57.0,Fem,True,2.0,United Kingdom,87.0
722,30.0,6.0,44.0,Fem,False,7.0,Indonesia,94.0
5120,37.0,4.0,28.0,Fem,False,8.0,Colombia,192.0
4722,40.0,3.0,44.0,Masc,False,5.0,South Africa,115.0
220,47.0,7.0,15.5,Fem,True,6.0,India,43.0
9188,23.0,7.0,28.0,Fem,True,4.0,Yemen,148.0
1935,39.0,6.0,28.0,Fem,False,3.0,Japan,71.0
344,36.0,9.0,10.0,Fem,False,5.0,India,60.0
8332,42.0,7.0,28.0,Fem,False,4.0,Saudi Arabia,196.0
9674,29.0,8.0,44.0,Masc,False,1.0,Australia,112.0
4483,26.0,6.0,28.0,Masc,False,9.0,Burma,241.0
